,date,text
2069,Mon Jan 20 23:58:36 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2070,Mon Jan 20 23:58:36 +0000 2020,"RT @howroute: BREAKING NEWS: This is not a scene from some apocalyptic horror movie, this is a #coronavirus outbreak in China. The SARS lik…"
2071,Mon Jan 20 23:58:35 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
2072,Mon Jan 20 23:58:35 +0000 2020,RT @CarolineBnt: Dans 3 semaines je nous vois comme ça #coronavirus https://t.co/0LkCe8fEN6
2073,Mon Jan 20 23:58:32 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2074,Mon Jan 20 23:58:32 +0000 2020,"RT @barnaby_flower: Novel #coronavirus (2019-nCoV) now been reported in Wuhan, Beijing, Guangdong, Shanghai (possibly), Thailand, Japan &amp; S…"
2075,Mon Jan 20 23:58:32 +0000 2020,RT @realIntyMedia: https://t.co/fI3GusJ7AW
2076,Mon Jan 20 23:58:31 +0000 2020,"RT @ZulmaCucunuba: Como muchos, estoy fascinada 🤩 y algo preocupada 😦 por lo que la ciencia abierta en solo 17 días nos ha permitido entend…"
2077,Mon Jan 20 23:58:30 +0000 2020,"RT @AnimalMX: ¿De dónde surgió el #coronavirus y qué está ocurriendo en China? 
Hay 217 casos y tres muertes confirmadas. 
https://t.co/bBp…"
2078,Mon Jan 20 23:58:30 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2079,Mon Jan 20 23:58:30 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
2080,Mon Jan 20 23:58:30 +0000 2020,"RT @MirabelleCerise: #coronavirus

Qu'il fait bon vivre dans ce monde🙄
Guerres, attentats, réchauffement climatique, grèves, violences, mis…"
2081,Mon Jan 20 23:58:29 +0000 2020,RT @CBCAlerts: @CBCNews Update: A 4th person has died from pneumonia in the central Chinese city of Wuhan following the outbreak of a new c…
2082,Mon Jan 20 23:58:28 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2083,Mon Jan 20 23:58:28 +0000 2020,RT @LupitaJuarezH: La OMS convocó a comité de emergencia luego de que Corea del Sur confirmó un contagio de nuevo coronavirus y China el co…
2084,Mon Jan 20 23:58:28 +0000 2020,"RT @raulpeimbert: Más casos de coronavirus preocupan a autoridades médicas de China y E.U.
La enfermedad proviene del centro de China y aer…"
2085,Mon Jan 20 23:58:27 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2086,Mon Jan 20 23:58:26 +0000 2020,Se le llama coronavirus por la forma del virus que es exactamentela forma de este emoji  🦠 #HappyMondayEnConvoy
2087,Mon Jan 20 23:58:26 +0000 2020,"Así se contagia el coronavirus, la patología que ya mató a más de 1.400 personas https://t.co/bl1MIWsab3"
2088,Mon Jan 20 23:58:25 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
2089,Mon Jan 20 23:58:23 +0000 2020,China confirma la transmisión del coronavirus entre personas https://t.co/UtQjuNFEpD
2090,Mon Jan 20 23:58:23 +0000 2020,"RT @RadioCanadaInfo: L’Organisation mondiale de la santé dira mercredi si le nouveau #coronavirus, qui touche maintenant quatre pays, est u…"
2091,Mon Jan 20 23:58:23 +0000 2020,"RT @subrayadomexico: #Coronavirus, el nuevo virus que pone en alerta al mundo https://t.co/SrVm6m30VF"
2092,Mon Jan 20 23:58:23 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
2093,Mon Jan 20 23:58:22 +0000 2020,À ce rythme l humanité ne va finir janvier 🤣#coronavirus
2094,Mon Jan 20 23:58:22 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2095,Mon Jan 20 23:58:22 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
2096,Mon Jan 20 23:58:22 +0000 2020,RT @supersteak: China coronavirus: WHO to hold emergency meeting as Sars-like virus spreads in Asia. https://t.co/CaMzW1BYdq via @scmpnews
2097,Mon Jan 20 23:58:22 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
2098,Mon Jan 20 23:58:21 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
2099,Mon Jan 20 23:58:21 +0000 2020,"RT @ZulmaCucunuba: Como muchos, estoy fascinada 🤩 y algo preocupada 😦 por lo que la ciencia abierta en solo 17 días nos ha permitido entend…"
2100,Tue Jan 21 23:59:34 +0000 2020,Coronavirus from China has made its way to the United States https://t.co/myi8mWpM3j
2101,Tue Jan 21 23:59:34 +0000 2020,"RT @trump_gays: First U.S. Case Reported of Deadly Wuhan Virus.
A man in Washington State has been diagnosed with a deadly strain of #coron…"
2102,Tue Jan 21 23:59:34 +0000 2020,"RT @lopezdoriga: #ÚLTIMAHORA   

Se confirmó el primer caso de coronavirus en Estados Unidos, donde una persona se mantiene ""bastante enfer…"
2103,Tue Jan 21 23:59:34 +0000 2020,"RT @Derya_: This is not a pandemic yet, &amp; hopefully SARS experience will help contain it soon.  “About 300 cases of the virus and six death…"
2104,Tue Jan 21 23:59:33 +0000 2020,"RT @izsleeping: Here's a brief definition of the disease and how to prevent having it. 

As a precautionary measure of the #coronavirus, pl…"
2105,Tue Jan 21 23:59:33 +0000 2020,"RT @Woppa1Woppa: Thanks China!  Because you fucking idiots can't control your own damn problem, your #ChinaVirus has spread across the Paci…"
2106,Tue Jan 21 23:59:33 +0000 2020,RT @howroute: #coronavirus UPDATE: So many Chinese government trolls here on this thread.  There’s an evidence of major cover up and lying…
2107,Tue Jan 21 23:59:33 +0000 2020,"RT @ptiburon: 😢😷 
""Confirman el primer caso de coronavirus en EE.UU.""  https://t.co/oZnVsOgpUP"
2108,Tue Jan 21 23:59:32 +0000 2020,RT @iltrumpo: OMS convoca riunione d'emergenza  sulla crisi del #coronavirus che si sta diffondendo in Asia. Pronta dall’Italia una delegaz…
2109,Tue Jan 21 23:59:32 +0000 2020,"RT @AnimalMX: ¿De dónde surgió el #coronavirus y qué está ocurriendo en China? 
Hay 217 casos y tres muertes confirmadas. 
https://t.co/bBp…"
2110,Tue Jan 21 23:59:32 +0000 2020,"RT @bastienxi: Sea #coronavirus o un simple resfriado, por favor cubranse la pinche boca al estornudar o toser.

No sean asquerosos."
2111,Tue Jan 21 23:59:32 +0000 2020,"RT @juliopatan09: Llegó el coronavirus a Estados Unidos. Aquí al lado. Le va a tocar controlarlo a los creadores de Dos Bocas, la resurrecc…"
2112,Tue Jan 21 23:59:31 +0000 2020,"RT @SpencerFernando: With Coronavirus Spreading, Canada Must Restrict Incoming Flights From China. https://t.co/6PilVMME3T"
2113,Tue Jan 21 23:59:31 +0000 2020,RT @teleSURtv: #China 🇨🇳 | Aumentan a 291 los casos confirmados de coronavirus de acuerdo a un informe de la #CNSCH 👉https://t.co/5VAM5OdVB…
2114,Tue Jan 21 23:59:30 +0000 2020,"RT @juliopatan09: Llegó el coronavirus a Estados Unidos. Aquí al lado. Le va a tocar controlarlo a los creadores de Dos Bocas, la resurrecc…"
2115,Tue Jan 21 23:59:30 +0000 2020,"RT @izsleeping: Here's a brief definition of the disease and how to prevent having it. 

As a precautionary measure of the #coronavirus, pl…"
2116,Tue Jan 21 23:59:30 +0000 2020,"RT @ZulmaCucunuba: Como muchos, estoy fascinada 🤩 y algo preocupada 😦 por lo que la ciencia abierta en solo 17 días nos ha permitido entend…"
2117,Tue Jan 21 23:59:30 +0000 2020,@hughhewitt You’re hoping for Corona Virus?? You realize Trump slashed the CDC budget right?? He’s crippled their r… https://t.co/8W3xrWzaXo
2118,Tue Jan 21 23:59:30 +0000 2020,If yo go by the percentage of people so far that has got the coronavirus  and those that have died if a third of th… https://t.co/E4HdyKLFmW
2119,Tue Jan 21 23:59:30 +0000 2020,RT @maibortpetit: #URGENTE  CDC Acaba de anunciar que el coronavirus de #China está en #EEUU. Primer paciente confirmado en Washington #Chi…
2120,Tue Jan 21 23:59:29 +0000 2020,RT @ElTioDelNorte: El Corona virus llegará a México en una paca de ropa de Shein https://t.co/TTVPMHOaHd
2121,Tue Jan 21 23:59:29 +0000 2020,"RT @Woppa1Woppa: Thanks China!  Because you fucking idiots can't control your own damn problem, your #ChinaVirus has spread across the Paci…"
2122,Tue Jan 21 23:59:29 +0000 2020,"RT @NPR: NEW: The first case of an infection with the new coronavirus has been discovered in the United States, from someone traveling from…"
2123,Tue Jan 21 23:59:29 +0000 2020,RT @AFPespanol: #ÚLTIMAHORA EEUU registra primer caso del coronavirus chino cerca de Seattle #AFP https://t.co/fRwlyLqyBE
2124,Tue Jan 21 23:59:28 +0000 2020,"RT @AldrichMaligsa: So you lazy potatoes don’t spread diseases, here’s a compilation of what you need to do now that the #coronavirus is on…"
2125,Tue Jan 21 23:59:27 +0000 2020,RT @siteptbr: E vamos de extinção em massa! EUA confirmam o primeiro caso de infeção pelo corona vírus no país. O vírus já infectou dezenas…
2126,Tue Jan 21 23:59:27 +0000 2020,RT @MelanieMetz6: We should BTaking all the necessaryv precautions  2 stop the spread of this virus 2 USA. It's already spread to Taiwan &amp;…
2127,Tue Jan 21 23:59:27 +0000 2020,"RT @juliopatan09: -¿Cómo va a enfrentar la amenaza del coronavirus, señor presidente?
-90 por ciento de honestidad y 10 por ciento de exper…"
2128,Tue Jan 21 23:59:27 +0000 2020,"RT @LangChadwick: News:  “Coronavirus has reached the US”

Me: https://t.co/p06qGfxljA"
2129,Tue Jan 21 23:59:26 +0000 2020,RT @WHO: BREAKING: WHO has received the genetic sequences for the novel #coronavirus (2019-nCoV) from the Chinese authorities. We expect th…
2130,Tue Jan 21 23:59:26 +0000 2020,Coronavirus? Bet you I won’t drink them shits nomore. https://t.co/cg9zpQ5A6g
2131,Tue Jan 21 23:59:25 +0000 2020,RT @AlertaNews24: 🇺🇸 | URGENTE: Confirman en EEUU el primer caso del nuevo coronavirus.
2132,Tue Jan 21 23:59:24 +0000 2020,RT @g1: EUA têm primeiro caso de coronavírus https://t.co/orgYaN0M0A #G1 https://t.co/LSw6KN1iXl
2133,Tue Jan 21 23:59:23 +0000 2020,#pasapalabra #ClaudiaHagaAlgo #coronavirus #Racing #DiaInternacionalDelAbrazo #AtinySelcaDay #toonme… https://t.co/85xVrPDRyl
2134,Tue Jan 21 23:59:23 +0000 2020,RT @villxmil: Pues al menos escuchamos nueva música pop de Lady Gaga antes de que nos cargue la verga el coronavirus. https://t.co/2MBSkflA…
2135,Tue Jan 21 23:59:22 +0000 2020,RT @CDCgov: The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to W…
2136,Tue Jan 21 23:59:22 +0000 2020,"RT @SkyNews: A traveller from China has been diagnosed in Seattle with the Wuhan #coronavirus, according to US health officials  https://t.…"
2137,Tue Jan 21 23:59:21 +0000 2020,Es muy bajo el riesgo de que coronavirus llegue a Sonora... vía https://t.co/rE8Op3C2de..... https://t.co/24MxSaMElC https://t.co/lRuJ1yys4h
